lat,lon,pixel_count,mean_tb,min_tb,median_tb,std_tb,max_radius,min_radius,mean_radius,max_cloud_top_height,mean_cloud_top_height,target
1462,1440,1826,210.25179,184.95135,209.68028,10.377686,60.67124524847005,0.0,26.901125899748145,6.504864501953126,3.974821472167969,1
1440,509,121,220.42937,202.29556,222.11037,6.699743,13.416407864998739,0.0,6.806127518339341,4.770443725585937,2.9570632934570313,1
1439,1266,5,226.03952,223.41455,225.51892,2.40786,2.0,0.0,1.2,2.6585449218750004,2.3960479736328124,1
1439,1289,1,206.75081,206.75081,206.75081,0.0,0.0,0.0,0.0,4.324919128417969,4.324919128417969,0
1439,1593,3,225.13441,222.11037,223.41455,3.3964438,2.0,0.0,1.0,2.7889633178710938,2.486558532714844,0
1440,1197,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
1441,1261,5,226.94223,224.68715,225.93001,2.1359355,2.0,0.0,1.2,2.531285095214844,2.3057769775390624,1
1443,1617,3,225.58138,221.66829,226.74287,2.8421023,2.0,0.0,1.0,2.833171081542969,2.441862487792969,0
1442,413,1,224.68715,224.68715,224.68715,0.0,0.0,0.0,0.0,2.531285095214844,2.531285095214844,0
1448,489,47,219.2283,207.35207,218.46219,5.019998,8.06225774829855,0.0,4.430297319081627,4.264793395996094,3.077169799804688,1
1444,242,6,228.11266,225.51892,228.51987,1.626469,2.23606797749979,0.0,1.1083802566454808,2.44810791015625,2.188734436035156,1
1444,520,4,224.01434,220.7726,224.47342,2.0692132,2.23606797749979,0.0,1.3090169943749475,2.922740173339844,2.598565673828125,0
1446,404,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1451,1194,19,227.11336,223.41455,227.54373,1.8493774,5.0,0.0,2.5651893853154215,2.6585449218750004,2.2886642456054687,1
1449,154,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1449,161,3,228.97823,228.33298,228.72339,0.656117,1.0,0.0,0.6666666666666666,2.1667022705078125,2.102177429199219,0
1454,353,20,225.0269,216.53424,225.72446,3.5891056,5.830951894845301,0.0,2.561767666848829,3.346575927734375,2.4973098754882814,1
1451,852,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
1453,1502,1,228.72339,228.72339,228.72339,0.0,0.0,0.0,0.0,2.1276611328125,2.1276611328125,0
1454,200,2,219.65176,215.0372,219.65176,4.6145706,1.0,0.0,0.5,3.4962799072265627,3.0348236083984377,0
1459,1155,2,227.50748,225.51892,227.50748,1.9885483,1.0,0.0,0.5,2.44810791015625,2.2492523193359375,0
1463,1114,14,224.01282,211.35217,225.51733,5.2411885,4.47213595499958,0.0,2.291274797026319,3.8647827148437504,2.59871826171875,1
1463,515,1,226.74287,226.74287,226.74287,0.0,0.0,0.0,0.0,2.3257125854492187,2.3257125854492187,0
1466,1580,1,224.26634,224.26634,224.26634,0.0,0.0,0.0,0.0,2.5733657836914063,2.5733657836914063,0
1468,1585,4,228.4278,227.54373,228.52818,0.5798224,2.0,0.0,1.0,2.2456268310546874,2.157220458984375,0
1468,1581,6,225.04869,221.66829,224.88608,2.4434206,2.8284271247461903,0.0,1.5107491837076632,2.833171081542969,2.4951309204101566,1
1470,1235,18,220.59729,208.53105,221.88556,6.450187,7.0,0.0,3.8315792996705644,4.146894836425782,2.94027099609375,1
1478,1496,247,216.82085,185.98618,216.0403,7.840117,15.524174696260024,0.0,8.42454350873204,6.4013824462890625,3.3179153442382816,1
1471,1100,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1472,1451,4,225.26663,219.86101,226.04724,3.9997795,1.4142135623730951,0.0,0.8535533905932737,3.0138992309570316,2.4733367919921876,0
1487,1079,224,222.93188,206.75081,224.26634,5.2527905,27.784887978899608,0.0,11.60288628133909,4.324919128417969,2.7068115234375,1
1473,1394,1,228.72339,228.72339,228.72339,0.0,0.0,0.0,0.0,2.1276611328125,2.1276611328125,0
1479,480,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
1482,1432,30,211.32408,180.08902,214.51695,14.09567,7.615773105863909,0.0,3.5817671776586963,6.991098022460938,3.8675918579101562,1
1480,1460,4,224.54636,218.93277,224.68715,3.8723993,2.0,0.0,1.0,3.1067230224609377,2.5453643798828125,0
1490,489,49,226.41399,219.86101,226.33797,2.4759293,12.806248474865697,0.0,6.001612453499911,3.0138992309570316,2.3586013793945315,1
1489,1061,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
1489,1454,4,225.38806,222.98343,225.51256,1.7192128,1.4142135623730951,0.0,0.8535533905932737,2.7016571044921878,2.4611938476562503,0
1491,1057,3,226.9862,225.10466,226.74287,1.6446279,1.0,0.0,0.6666666666666666,2.4895339965820313,2.30137939453125,0
1494,1488,1,227.14478,227.14478,227.14478,0.0,0.0,0.0,0.0,2.2855224609375,2.2855224609375,0
1496,493,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
1496,1457,5,226.73624,225.51892,227.14478,0.84886545,2.23606797749979,0.0,1.3300563079745769,2.44810791015625,2.3263763427734374,1
1502,1481,21,225.75124,217.98715,226.74287,3.3040104,5.0,0.0,2.1630549991564028,3.201284790039063,2.424876403808594,1
1498,1491,3,229.10747,228.33298,229.11105,0.6308913,2.0,0.0,1.0,2.1667022705078125,2.0892532348632815,0
1501,489,2,229.30086,228.72339,229.30086,0.5774689,1.0,0.0,0.5,2.1276611328125,2.0699142456054687,0
1504,495,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
1515,1585,171,216.41196,202.29556,215.54132,7.534312,18.439088914585774,0.0,8.706460036739,4.770443725585937,3.3588043212890626,1
1505,494,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1506,1495,1,227.14478,227.14478,227.14478,0.0,0.0,0.0,0.0,2.2855224609375,2.2855224609375,0
1513,1551,1018,211.18526,180.08902,211.89642,11.628165,38.58756276314948,0.0,17.83512566417591,6.991098022460938,3.881474304199219,1
1510,1488,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
1513,1472,4,226.281,222.54872,226.92595,2.4842777,1.4142135623730951,0.0,0.8535533905932737,2.745127868652344,2.3718994140625003,0
1515,1485,3,229.62256,229.11105,229.87833,0.36169595,1.0,0.0,0.6666666666666666,2.0888946533203128,2.037744140625,0
1517,1480,6,228.19063,226.33797,228.13638,1.127647,1.4142135623730951,0.0,0.9714045207910317,2.3662033081054688,2.1809371948242187,1
1521,1475,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1525,104,6,224.20302,214.5278,224.8959,4.695347,2.23606797749979,0.0,1.17741585037433,3.5472198486328126,2.579698181152344,1
1525,1477,1,226.33797,226.33797,226.33797,0.0,0.0,0.0,0.0,2.3662033081054688,2.3662033081054688,0
1530,1513,6,226.05113,220.31883,226.74136,3.0058947,2.23606797749979,0.0,1.1083802566454808,2.9681167602539062,2.3948867797851565,1
1529,1481,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
1537,104,215,216.89981,205.5234,216.53424,5.790472,17.69180601295413,0.0,7.610202364436189,4.447659301757812,3.310018920898438,1
1532,1511,2,226.12473,225.10466,226.12473,1.0200577,1.0,0.0,0.5,2.4895339965820313,2.3875274658203125,0
1534,138,5,223.96127,220.31883,223.84216,2.3212657,2.23606797749979,0.0,1.247213595499958,2.9681167602539062,2.603872680664063,1
1540,140,54,209.99513,196.55605,206.14136,8.936516,7.211102550927978,0.0,3.805035595634445,5.3443954467773445,4.000486755371094,1
1540,1613,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
1546,1609,49,220.3478,206.75081,220.7726,6.096779,6.324555320336759,0.0,3.2140251194763643,4.324919128417969,2.965220642089844,1
1544,132,28,219.48198,209.10927,218.22015,5.3312488,5.0990195135927845,0.0,2.4396340639137635,4.089073181152344,3.0518020629882816,1
1542,150,16,222.48863,212.43446,222.98343,4.223745,5.0,0.0,2.4294581032073657,3.7565536499023438,2.7511367797851562,1
1546,1533,5,226.94695,223.41455,226.74287,2.0199115,2.8284271247461903,0.0,1.612899020449196,2.6585449218750004,2.3053054809570312,1
1546,1527,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1561,1588,66,225.00598,217.98715,225.10466,2.5527651,11.180339887498949,0.0,5.640104250153482,3.201284790039063,2.4994018554687503,1
1557,22,3,225.48048,223.84216,224.26634,2.0244303,1.0,0.0,0.6666666666666666,2.61578369140625,2.451951599121094,0
1557,262,2,226.13399,225.93001,226.13399,0.20397949,1.0,0.0,0.5,2.406999206542969,2.386601257324219,0
1558,1275,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1559,1283,3,225.61774,222.98343,225.93001,2.0354316,1.4142135623730951,0.0,0.8047378541243649,2.7016571044921878,2.438226318359375,0
1562,251,10,228.39041,225.10466,229.10971,1.5191787,2.8284271247461903,0.0,1.412899020449196,2.4895339965820313,2.1609588623046876,1
1560,1278,6,226.2076,222.11037,226.13089,2.6000106,2.0,0.0,1.0690355937288492,2.7889633178710938,2.3792404174804687,1
1562,276,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1564,1439,13,223.26839,214.01297,223.84216,4.3693094,2.8284271247461903,0.0,1.4582628714798578,3.5987030029296876,2.673161315917969,1
1565,272,45,225.02985,214.01297,225.51892,3.478489,13.601470508735444,0.0,7.135604647219282,3.5987030029296876,2.4970153808593754,1
1565,287,9,227.341,220.7726,228.33298,2.7781882,3.1622776601683795,0.0,1.7641171446985826,2.922740173339844,2.265899658203125,1
1566,1592,4,229.10284,227.54373,229.49469,0.95310605,2.0,0.0,1.0,2.2456268310546874,2.089715576171875,0
1566,510,2,229.68716,229.49602,229.68716,0.19115448,1.0,0.0,0.5,2.050398254394531,2.0312835693359377,0
1567,677,1,225.51892,225.51892,225.51892,0.0,0.0,0.0,0.0,2.44810791015625,2.44810791015625,0
1568,1422,21,222.48141,215.54132,222.11037,4.2267694,5.656854249492381,0.0,2.6669626539222873,3.4458679199218754,2.7518585205078128,1
1580,1407,85,220.91487,210.2443,221.22238,5.116685,12.806248474865697,0.0,6.885210693433144,3.9755706787109375,2.908512878417969,1
1575,263,36,227.18903,222.11037,227.54373,1.9159794,10.44030650891055,0.0,5.38010207198088,2.7889633178710938,2.281097412109375,1
1571,294,2,224.68715,224.68715,224.68715,0.0,1.0,0.0,0.5,2.531285095214844,2.531285095214844,0
1574,1588,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1577,1249,19,224.93428,221.22238,224.26634,2.0336134,3.0,0.0,1.7812508866637273,2.8777618408203125,2.506571960449219,1
1586,1403,49,219.28433,208.53105,220.7726,6.126632,10.44030650891055,0.0,4.602393051924744,4.146894836425782,3.0715667724609377,1
1584,1184,34,227.25017,222.98343,227.74176,1.975675,6.708203932499369,0.0,3.5489409657920246,2.7016571044921878,2.2749832153320315,1
1615,245,2311,195.86037,180.08902,180.08902,19.719742,1372.0,0.0,816.7279521773339,6.991098022460938,5.413963317871094,1
1582,1404,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1596,1388,87,219.37909,206.75081,219.39902,4.972895,12.36931687685298,0.0,5.975546073776524,4.324919128417969,3.062091064453125,1
1586,1178,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
1588,1171,2,228.12791,227.14478,228.12791,0.98313904,1.0,0.0,0.5,2.2855224609375,2.187208557128906,0
1590,1178,1,224.68715,224.68715,224.68715,0.0,0.0,0.0,0.0,2.531285095214844,2.531285095214844,0
1594,1176,2,224.02019,222.11037,224.02019,1.9098206,1.0,0.0,0.5,2.7889633178710938,2.5979812622070315,0
1598,1238,5,228.01729,227.54373,227.93977,0.38493097,1.4142135623730951,0.0,0.9656854249492379,2.2456268310546874,2.1982711791992187,1
1604,1300,48,222.3658,205.5234,224.26634,5.765044,9.848857801796104,0.0,4.311375747849297,4.447659301757812,2.7634201049804688,1
1602,1178,3,228.84526,227.54373,229.49602,0.92031634,1.0,0.0,0.6666666666666666,2.2456268310546874,2.1154739379882814,0
1604,1169,3,226.43042,223.41455,227.54373,2.1567454,1.0,0.0,0.6666666666666666,2.6585449218750004,2.3569580078125,0
1604,1177,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1610,1364,27,225.78166,215.0372,227.54373,3.5856028,9.219544457292887,0.0,3.921187758428988,3.4962799072265627,2.4218338012695315,1
1606,1417,2,219.10126,216.53424,219.10126,2.5670242,1.0,0.0,0.5,3.346575927734375,3.089874267578125,0
1608,1170,1,225.93001,225.93001,225.93001,0.0,0.0,0.0,0.0,2.406999206542969,2.406999206542969,0
1608,1356,2,228.72202,228.33298,228.72202,0.3890381,1.0,0.0,0.5,2.1667022705078125,2.1277984619140624,0
1610,1449,5,227.40317,222.54872,228.33298,2.5899901,2.0,0.0,1.0,2.745127868652344,2.2596832275390626,1
1610,237,2,227.53793,226.74287,227.53793,0.7950516,1.0,0.0,0.5,2.3257125854492187,2.2462066650390624,0
1610,1357,2,227.33548,226.33797,227.33548,0.9975052,1.0,0.0,0.5,2.3662033081054688,2.2664520263671877,0
1610,1359,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1613,249,2,225.46161,222.98343,225.46161,2.4781723,1.0,0.0,0.5,2.7016571044921878,2.4538391113281253,0
1612,1452,2,227.30034,225.10466,227.30034,2.1956787,1.0,0.0,0.5,2.4895339965820313,2.2699661254882812,0
